environment,algorithm,mode,method,sequence,pair_index,calls,elapsed_ns,latency_us_per_call
Pendulum-v1,PPO,high,base,77,19,1000,73937124,73.937124
Pendulum-v1,PPO,high,critic,78,19,1000,65517315,65.517315
Pendulum-v1,PPO,high,wrapped,79,19,1000,95242010,95.24201
Pendulum-v1,PPO,high,wrapped,80,20,1000,89951529,89.951529
Pendulum-v1,PPO,high,base,81,20,1000,71424973,71.424973
Pendulum-v1,PPO,high,native_logic,82,20,1000,15018,0.015018
Pendulum-v1,PPO,high,critic,83,20,1000,69419587,69.41958699999999
Pendulum-v1,PPO,high,wrapped,84,21,1000,96418934,96.418934
Pendulum-v1,PPO,high,native_logic,85,21,1000,13526,0.013526
Pendulum-v1,PPO,high,critic,86,21,1000,64716056,64.716056
Pendulum-v1,PPO,high,base,87,21,1000,78662867,78.66286699999999
Pendulum-v1,PPO,high,critic,88,22,1000,66120224,66.12022400000001
Pendulum-v1,PPO,high,native_logic,89,22,1000,13366,0.013366
Pendulum-v1,PPO,high,base,90,22,1000,72597459,72.597459
Pendulum-v1,PPO,high,wrapped,91,22,1000,90721568,90.721568
Pendulum-v1,PPO,high,critic,92,23,1000,66604738,66.604738
Pendulum-v1,PPO,high,base,93,23,1000,73039151,73.039151
Pendulum-v1,PPO,high,native_logic,94,23,1000,13716,0.013715999999999999
Pendulum-v1,PPO,high,wrapped,95,23,1000,89549071,89.549071
Pendulum-v1,PPO,high,wrapped,96,24,1000,96192382,96.192382
Pendulum-v1,PPO,high,native_logic,97,24,1000,13876,0.013876
Pendulum-v1,PPO,high,base,98,24,1000,76862824,76.86282399999999
Pendulum-v1,PPO,high,critic,99,24,1000,66982208,66.982208
Pendulum-v1,PPO,high,native_logic,100,25,1000,14778,0.014778000000000001
Pendulum-v1,PPO,high,wrapped,101,25,1000,99094097,99.09409699999999
Pendulum-v1,PPO,high,base,102,25,1000,77454032,77.45403200000001
Pendulum-v1,PPO,high,critic,103,25,1000,66340325,66.34032499999999
Pendulum-v1,PPO,high,native_logic,104,26,1000,13836,0.013836000000000001
Pendulum-v1,PPO,high,wrapped,105,26,1000,98525373,98.525373
Pendulum-v1,PPO,high,critic,106,26,1000,66196661,66.19666099999999
Pendulum-v1,PPO,high,base,107,26,1000,74937422,74.93742200000001
Pendulum-v1,PPO,high,wrapped,108,27,1000,100382704,100.382704
Pendulum-v1,PPO,high,critic,109,27,1000,68884617,68.88461699999999
Pendulum-v1,PPO,high,native_logic,110,27,1000,13516,0.013516
Pendulum-v1,PPO,high,base,111,27,1000,76065093,76.06509299999999
Pendulum-v1,PPO,high,critic,112,28,1000,67892384,67.892384
Pendulum-v1,PPO,high,native_logic,113,28,1000,14648,0.014648
Pendulum-v1,PPO,high,wrapped,114,28,1000,104361514,104.361514
Pendulum-v1,PPO,high,base,115,28,1000,76901228,76.901228
Pendulum-v1,PPO,high,wrapped,116,29,1000,92859114,92.859114
Pendulum-v1,PPO,high,critic,117,29,1000,68867004,68.867004
Pendulum-v1,PPO,high,native_logic,118,29,1000,14377,0.014377000000000001
Pendulum-v1,PPO,high,base,119,29,1000,77797327,77.79732700000001
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,0,0,1000,25559,0.025559000000000002
CartpoleSwingupEnvLong-v0,PPO,high,critic,1,0,1000,62709389,62.709389
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,2,0,1000,78770453,78.77045299999999
CartpoleSwingupEnvLong-v0,PPO,high,base,3,0,1000,69551019,69.551019
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,4,1,1000,23956,0.023955999999999998
CartpoleSwingupEnvLong-v0,PPO,high,base,5,1,1000,71854712,71.854712
CartpoleSwingupEnvLong-v0,PPO,high,critic,6,1,1000,65487448,65.487448
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,7,1,1000,81169719,81.169719
