environment,algorithm,mode,method,sequence,pair_index,calls,elapsed_ns,latency_us_per_call
UnderwaterDrone-v0,TD3,guarded,critic,13,3,1000,182383209,182.383209
UnderwaterDrone-v0,TD3,guarded,base,14,3,1000,85708376,85.708376
UnderwaterDrone-v0,TD3,guarded,native_logic,15,3,1000,14537,0.014537000000000001
UnderwaterDrone-v0,TD3,guarded,wrapped,16,4,1000,274072513,274.07251299999996
UnderwaterDrone-v0,TD3,guarded,critic,17,4,1000,179908619,179.90861900000002
UnderwaterDrone-v0,TD3,guarded,base,18,4,1000,84019695,84.01969500000001
UnderwaterDrone-v0,TD3,guarded,native_logic,19,4,1000,24857,0.024857
UnderwaterDrone-v0,TD3,guarded,native_logic,20,5,1000,13686,0.013686
UnderwaterDrone-v0,TD3,guarded,critic,21,5,1000,171059351,171.059351
UnderwaterDrone-v0,TD3,guarded,base,22,5,1000,83761082,83.761082
UnderwaterDrone-v0,TD3,guarded,wrapped,23,5,1000,285063698,285.063698
UnderwaterDrone-v0,TD3,guarded,wrapped,24,6,1000,277015887,277.01588699999996
UnderwaterDrone-v0,TD3,guarded,native_logic,25,6,1000,14027,0.014027
UnderwaterDrone-v0,TD3,guarded,critic,26,6,1000,184188853,184.188853
UnderwaterDrone-v0,TD3,guarded,base,27,6,1000,82597944,82.597944
UnderwaterDrone-v0,TD3,guarded,base,28,7,1000,88117180,88.11717999999999
UnderwaterDrone-v0,TD3,guarded,critic,29,7,1000,185410233,185.410233
UnderwaterDrone-v0,TD3,guarded,wrapped,30,7,1000,274459912,274.45991200000003
UnderwaterDrone-v0,TD3,guarded,native_logic,31,7,1000,14418,0.014417999999999999
UnderwaterDrone-v0,TD3,guarded,wrapped,32,8,1000,267189635,267.189635
UnderwaterDrone-v0,TD3,guarded,base,33,8,1000,77843174,77.843174
UnderwaterDrone-v0,TD3,guarded,critic,34,8,1000,166515153,166.515153
UnderwaterDrone-v0,TD3,guarded,native_logic,35,8,1000,14809,0.014809
UnderwaterDrone-v0,TD3,guarded,wrapped,36,9,1000,258779314,258.779314
UnderwaterDrone-v0,TD3,guarded,native_logic,37,9,1000,14046,0.014046
UnderwaterDrone-v0,TD3,guarded,base,38,9,1000,83142231,83.142231
UnderwaterDrone-v0,TD3,guarded,critic,39,9,1000,180340293,180.340293
UnderwaterDrone-v0,TD3,guarded,critic,40,10,1000,178879206,178.879206
UnderwaterDrone-v0,TD3,guarded,wrapped,41,10,1000,272384634,272.384634
UnderwaterDrone-v0,TD3,guarded,base,42,10,1000,84939359,84.939359
UnderwaterDrone-v0,TD3,guarded,native_logic,43,10,1000,14538,0.014538
UnderwaterDrone-v0,TD3,guarded,wrapped,44,11,1000,273939369,273.939369
UnderwaterDrone-v0,TD3,guarded,critic,45,11,1000,174850121,174.850121
UnderwaterDrone-v0,TD3,guarded,base,46,11,1000,84016359,84.016359
UnderwaterDrone-v0,TD3,guarded,native_logic,47,11,1000,14097,0.014097
UnderwaterDrone-v0,TD3,guarded,critic,48,12,1000,169155149,169.155149
UnderwaterDrone-v0,TD3,guarded,base,49,12,1000,79744802,79.74480199999999
UnderwaterDrone-v0,TD3,guarded,wrapped,50,12,1000,248164748,248.164748
UnderwaterDrone-v0,TD3,guarded,native_logic,51,12,1000,13626,0.013626
UnderwaterDrone-v0,TD3,guarded,wrapped,52,13,1000,258267297,258.267297
UnderwaterDrone-v0,TD3,guarded,native_logic,53,13,1000,13446,0.013446
UnderwaterDrone-v0,TD3,guarded,base,54,13,1000,81859966,81.859966
UnderwaterDrone-v0,TD3,guarded,critic,55,13,1000,172784642,172.784642
UnderwaterDrone-v0,TD3,guarded,critic,56,14,1000,170503441,170.50344099999998
UnderwaterDrone-v0,TD3,guarded,native_logic,57,14,1000,14327,0.014327
UnderwaterDrone-v0,TD3,guarded,base,58,14,1000,86203591,86.203591
UnderwaterDrone-v0,TD3,guarded,wrapped,59,14,1000,268329580,268.32958
UnderwaterDrone-v0,TD3,guarded,wrapped,60,15,1000,274050632,274.050632
UnderwaterDrone-v0,TD3,guarded,critic,61,15,1000,185916509,185.916509
UnderwaterDrone-v0,TD3,guarded,base,62,15,1000,88117211,88.117211
UnderwaterDrone-v0,TD3,guarded,native_logic,63,15,1000,21841,0.021841000000000003
UnderwaterDrone-v0,TD3,guarded,base,64,16,1000,89599407,89.59940700000001
UnderwaterDrone-v0,TD3,guarded,native_logic,65,16,1000,15300,0.015300000000000001
UnderwaterDrone-v0,TD3,guarded,critic,66,16,1000,164270161,164.270161
UnderwaterDrone-v0,TD3,guarded,wrapped,67,16,1000,254999815,254.999815
UnderwaterDrone-v0,TD3,guarded,wrapped,68,17,1000,270495661,270.49566100000004
UnderwaterDrone-v0,TD3,guarded,native_logic,69,17,1000,14278,0.014278
UnderwaterDrone-v0,TD3,guarded,base,70,17,1000,81973452,81.97345200000001
UnderwaterDrone-v0,TD3,guarded,critic,71,17,1000,183385601,183.385601
UnderwaterDrone-v0,TD3,guarded,wrapped,72,18,1000,276619441,276.619441
UnderwaterDrone-v0,TD3,guarded,base,73,18,1000,85222048,85.222048
UnderwaterDrone-v0,TD3,guarded,native_logic,74,18,1000,13966,0.013966
UnderwaterDrone-v0,TD3,guarded,critic,75,18,1000,176263617,176.263617
UnderwaterDrone-v0,TD3,guarded,base,76,19,1000,85151855,85.151855
UnderwaterDrone-v0,TD3,guarded,native_logic,77,19,1000,14517,0.014516999999999999
UnderwaterDrone-v0,TD3,guarded,critic,78,19,1000,172192912,172.192912
UnderwaterDrone-v0,TD3,guarded,wrapped,79,19,1000,267174806,267.174806
UnderwaterDrone-v0,TD3,guarded,wrapped,80,20,1000,253733309,253.73330900000002
UnderwaterDrone-v0,TD3,guarded,native_logic,81,20,1000,13826,0.013826
UnderwaterDrone-v0,TD3,guarded,critic,82,20,1000,164481304,164.481304
UnderwaterDrone-v0,TD3,guarded,base,83,20,1000,86999499,86.999499
UnderwaterDrone-v0,TD3,guarded,wrapped,84,21,1000,263533873,263.533873
UnderwaterDrone-v0,TD3,guarded,critic,85,21,1000,170583503,170.583503
UnderwaterDrone-v0,TD3,guarded,native_logic,86,21,1000,14107,0.014107
UnderwaterDrone-v0,TD3,guarded,base,87,21,1000,82342416,82.342416
UnderwaterDrone-v0,TD3,guarded,native_logic,88,22,1000,17454,0.017454
UnderwaterDrone-v0,TD3,guarded,wrapped,89,22,1000,265017792,265.01779200000004
UnderwaterDrone-v0,TD3,guarded,critic,90,22,1000,174967184,174.967184
