environment,algorithm,mode,method,sequence,pair_index,calls,elapsed_ns,latency_us_per_call
UnderwaterDrone-v0,TD3,conservative,native_logic,88,22,1000,14177,0.014177
UnderwaterDrone-v0,TD3,conservative,wrapped,89,22,1000,267464931,267.464931
UnderwaterDrone-v0,TD3,conservative,critic,90,22,1000,174770740,174.77074
UnderwaterDrone-v0,TD3,conservative,base,91,22,1000,81076702,81.07670200000001
UnderwaterDrone-v0,TD3,conservative,wrapped,92,23,1000,268233106,268.233106
UnderwaterDrone-v0,TD3,conservative,critic,93,23,1000,185500225,185.500225
UnderwaterDrone-v0,TD3,conservative,native_logic,94,23,1000,14738,0.014738
UnderwaterDrone-v0,TD3,conservative,base,95,23,1000,82595459,82.595459
UnderwaterDrone-v0,TD3,conservative,critic,96,24,1000,180756066,180.756066
UnderwaterDrone-v0,TD3,conservative,native_logic,97,24,1000,13766,0.013766
UnderwaterDrone-v0,TD3,conservative,base,98,24,1000,83155988,83.155988
UnderwaterDrone-v0,TD3,conservative,wrapped,99,24,1000,262170873,262.17087300000003
UnderwaterDrone-v0,TD3,conservative,wrapped,100,25,1000,247011830,247.01182999999997
UnderwaterDrone-v0,TD3,conservative,base,101,25,1000,78867278,78.867278
UnderwaterDrone-v0,TD3,conservative,critic,102,25,1000,178876300,178.8763
UnderwaterDrone-v0,TD3,conservative,native_logic,103,25,1000,14608,0.014608000000000001
UnderwaterDrone-v0,TD3,conservative,native_logic,104,26,1000,13656,0.013656
UnderwaterDrone-v0,TD3,conservative,wrapped,105,26,1000,265452101,265.452101
UnderwaterDrone-v0,TD3,conservative,critic,106,26,1000,174989727,174.98972700000002
UnderwaterDrone-v0,TD3,conservative,base,107,26,1000,80946954,80.94695399999999
UnderwaterDrone-v0,TD3,conservative,native_logic,108,27,1000,13816,0.013816
UnderwaterDrone-v0,TD3,conservative,critic,109,27,1000,172230155,172.230155
UnderwaterDrone-v0,TD3,conservative,wrapped,110,27,1000,271542478,271.542478
UnderwaterDrone-v0,TD3,conservative,base,111,27,1000,92598979,92.598979
UnderwaterDrone-v0,TD3,conservative,native_logic,112,28,1000,14638,0.014638
UnderwaterDrone-v0,TD3,conservative,critic,113,28,1000,177058904,177.058904
UnderwaterDrone-v0,TD3,conservative,base,114,28,1000,84710493,84.710493
UnderwaterDrone-v0,TD3,conservative,wrapped,115,28,1000,262537522,262.537522
UnderwaterDrone-v0,TD3,conservative,native_logic,116,29,1000,13977,0.013977
UnderwaterDrone-v0,TD3,conservative,wrapped,117,29,1000,253084793,253.08479300000002
UnderwaterDrone-v0,TD3,conservative,critic,118,29,1000,179958605,179.958605
UnderwaterDrone-v0,TD3,conservative,base,119,29,1000,85224072,85.224072
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,0,0,1000,79083620,79.08362
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,1,0,1000,51418,0.051418
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,2,0,1000,175243171,175.243171
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,3,0,1000,268241562,268.241562
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,4,1,1000,262987992,262.987992
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,5,1,1000,74262896,74.262896
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,6,1,1000,50557,0.050557000000000005
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,7,1,1000,169084725,169.084725
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,8,2,1000,74120454,74.120454
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,9,2,1000,251125316,251.125316
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,10,2,1000,179154431,179.15443100000002
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,11,2,1000,51077,0.051077
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,12,3,1000,78130933,78.130933
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,13,3,1000,179016548,179.016548
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,14,3,1000,52019,0.052018999999999996
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,15,3,1000,265851464,265.85146399999996
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,16,4,1000,259036285,259.036285
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,17,4,1000,50777,0.050777
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,18,4,1000,169047805,169.04780499999998
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,19,4,1000,79357343,79.357343
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,20,5,1000,171389641,171.389641
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,21,5,1000,73380894,73.380894
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,22,5,1000,52811,0.052811
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,23,5,1000,244927224,244.927224
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,24,6,1000,264597241,264.597241
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,25,6,1000,51028,0.051028
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,26,6,1000,82106746,82.106746
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,27,6,1000,192123728,192.123728
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,28,7,1000,53512,0.053512
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,29,7,1000,77904302,77.904302
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,30,7,1000,277983974,277.983974
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,31,7,1000,178975139,178.97513899999998
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,32,8,1000,77456618,77.456618
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,33,8,1000,174169803,174.169803
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,34,8,1000,261929803,261.929803
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,35,8,1000,51939,0.051939
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,36,9,1000,77716152,77.71615200000001
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,37,9,1000,54353,0.054353
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,38,9,1000,176146193,176.146193
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,39,9,1000,253178080,253.17808
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,40,10,1000,268298610,268.29861
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,41,10,1000,51388,0.051387999999999996
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,42,10,1000,179035815,179.035815
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,43,10,1000,82998959,82.998959
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,44,11,1000,53141,0.053141
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,45,11,1000,278581895,278.58189500000003
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,46,11,1000,197782301,197.78230100000002
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,47,11,1000,78479639,78.47963899999999
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,48,12,1000,78008931,78.00893099999999
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,49,12,1000,169125362,169.125362
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,50,12,1000,53623,0.053623
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,51,12,1000,246809333,246.809333
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,52,13,1000,235515312,235.515312
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,53,13,1000,51018,0.051018
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,54,13,1000,71945826,71.945826
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,55,13,1000,170330220,170.33022
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,56,14,1000,179730840,179.73084
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,57,14,1000,268694546,268.69454599999995
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,58,14,1000,81314125,81.314125
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,59,14,1000,52280,0.05228
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,60,15,1000,276994487,276.99448700000005
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,61,15,1000,81642011,81.642011
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,62,15,1000,51688,0.051688000000000005
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,63,15,1000,175945842,175.945842
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,64,16,1000,53342,0.053342
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,65,16,1000,186889816,186.889816
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,66,16,1000,270512303,270.51230300000003
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,67,16,1000,83720254,83.720254
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,68,17,1000,254416122,254.416122
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,69,17,1000,52009,0.052009
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,70,17,1000,76169152,76.169152
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,71,17,1000,168635337,168.635337
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,72,18,1000,73315880,73.31588
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,73,18,1000,52480,0.05248
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,74,18,1000,168800683,168.800683
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,75,18,1000,249138646,249.138646
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,76,19,1000,73629538,73.629538
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,77,19,1000,51097,0.051097000000000004
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,78,19,1000,165911803,165.91180300000002
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,79,19,1000,262766038,262.766038
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,80,20,1000,63361,0.063361
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,81,20,1000,79695228,79.695228
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,82,20,1000,188165950,188.16595
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,83,20,1000,266718306,266.718306
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,84,21,1000,74574310,74.57431
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,85,21,1000,261126431,261.126431
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,86,21,1000,166595427,166.595427
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,87,21,1000,53231,0.053231
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,88,22,1000,57890,0.057890000000000004
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,89,22,1000,267409846,267.409846
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,90,22,1000,178981010,178.98101
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,91,22,1000,80156126,80.156126
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,92,23,1000,167296814,167.296814
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,93,23,1000,263765354,263.765354
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,94,23,1000,79017535,79.01753500000001
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,95,23,1000,50607,0.050607
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,96,24,1000,49594,0.049594
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,97,24,1000,77690062,77.69006200000001
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,98,24,1000,264902763,264.902763
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,99,24,1000,187072554,187.072554
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,100,25,1000,168144411,168.144411
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,101,25,1000,53663,0.053662999999999995
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,102,25,1000,74141364,74.141364
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,103,25,1000,260461813,260.461813
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,104,26,1000,267040531,267.04053100000004
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,105,26,1000,183785624,183.785624
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,106,26,1000,81648833,81.648833
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,107,26,1000,51689,0.051689
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,108,27,1000,178686509,178.686509
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,109,27,1000,82480890,82.48089
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,110,27,1000,62289,0.062289000000000004
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,111,27,1000,269681298,269.681298
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,112,28,1000,50677,0.050677
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,113,28,1000,188920829,188.920829
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,114,28,1000,78243227,78.243227
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,115,28,1000,262766880,262.76688
RobotNavigationConstSpeedCatch-v0,TD3,conservative,base,116,29,1000,77796415,77.796415
RobotNavigationConstSpeedCatch-v0,TD3,conservative,native_logic,117,29,1000,51258,0.051258000000000005
RobotNavigationConstSpeedCatch-v0,TD3,conservative,wrapped,118,29,1000,260345471,260.345471
RobotNavigationConstSpeedCatch-v0,TD3,conservative,critic,119,29,1000,184270660,184.27066
