environment,algorithm,mode,method,sequence,pair_index,calls,elapsed_ns,latency_us_per_call
UnderwaterDrone-v0,TD3,almost_open,wrapped,80,20,1000,260898725,260.898725
UnderwaterDrone-v0,TD3,almost_open,native_logic,81,20,1000,13265,0.013265
UnderwaterDrone-v0,TD3,almost_open,critic,82,20,1000,174638606,174.638606
UnderwaterDrone-v0,TD3,almost_open,base,83,20,1000,83252561,83.252561
UnderwaterDrone-v0,TD3,almost_open,wrapped,84,21,1000,258697225,258.697225
UnderwaterDrone-v0,TD3,almost_open,critic,85,21,1000,174422344,174.422344
UnderwaterDrone-v0,TD3,almost_open,native_logic,86,21,1000,17193,0.017193
UnderwaterDrone-v0,TD3,almost_open,base,87,21,1000,78168425,78.168425
UnderwaterDrone-v0,TD3,almost_open,native_logic,88,22,1000,13255,0.013255000000000001
UnderwaterDrone-v0,TD3,almost_open,wrapped,89,22,1000,258472547,258.47254699999996
UnderwaterDrone-v0,TD3,almost_open,critic,90,22,1000,179699800,179.69979999999998
UnderwaterDrone-v0,TD3,almost_open,base,91,22,1000,93164757,93.164757
UnderwaterDrone-v0,TD3,almost_open,wrapped,92,23,1000,282963350,282.96335
UnderwaterDrone-v0,TD3,almost_open,critic,93,23,1000,173523800,173.5238
UnderwaterDrone-v0,TD3,almost_open,native_logic,94,23,1000,13716,0.013715999999999999
UnderwaterDrone-v0,TD3,almost_open,base,95,23,1000,81910462,81.910462
UnderwaterDrone-v0,TD3,almost_open,critic,96,24,1000,171314276,171.314276
UnderwaterDrone-v0,TD3,almost_open,native_logic,97,24,1000,13636,0.013635999999999999
UnderwaterDrone-v0,TD3,almost_open,base,98,24,1000,84037248,84.037248
UnderwaterDrone-v0,TD3,almost_open,wrapped,99,24,1000,258692357,258.692357
UnderwaterDrone-v0,TD3,almost_open,wrapped,100,25,1000,262693458,262.69345799999996
UnderwaterDrone-v0,TD3,almost_open,base,101,25,1000,82773177,82.77317699999999
UnderwaterDrone-v0,TD3,almost_open,critic,102,25,1000,169519152,169.519152
UnderwaterDrone-v0,TD3,almost_open,native_logic,103,25,1000,13336,0.013336
UnderwaterDrone-v0,TD3,almost_open,native_logic,104,26,1000,13506,0.013506
UnderwaterDrone-v0,TD3,almost_open,wrapped,105,26,1000,253027962,253.027962
UnderwaterDrone-v0,TD3,almost_open,critic,106,26,1000,170854860,170.85485999999997
UnderwaterDrone-v0,TD3,almost_open,base,107,26,1000,76254063,76.25406299999999
UnderwaterDrone-v0,TD3,almost_open,native_logic,108,27,1000,14518,0.014518000000000001
UnderwaterDrone-v0,TD3,almost_open,critic,109,27,1000,169146170,169.14617
UnderwaterDrone-v0,TD3,almost_open,wrapped,110,27,1000,267260468,267.260468
UnderwaterDrone-v0,TD3,almost_open,base,111,27,1000,80789583,80.789583
UnderwaterDrone-v0,TD3,almost_open,native_logic,112,28,1000,23004,0.023004
UnderwaterDrone-v0,TD3,almost_open,critic,113,28,1000,172763921,172.763921
UnderwaterDrone-v0,TD3,almost_open,base,114,28,1000,78303803,78.303803
UnderwaterDrone-v0,TD3,almost_open,wrapped,115,28,1000,263646536,263.646536
UnderwaterDrone-v0,TD3,almost_open,native_logic,116,29,1000,13205,0.013205
UnderwaterDrone-v0,TD3,almost_open,wrapped,117,29,1000,261004065,261.004065
UnderwaterDrone-v0,TD3,almost_open,critic,118,29,1000,168915581,168.915581
UnderwaterDrone-v0,TD3,almost_open,base,119,29,1000,83028184,83.028184
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,0,0,1000,72482168,72.482168
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,1,0,1000,14919,0.014919
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,2,0,1000,181121211,181.12121100000002
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,3,0,1000,258215888,258.215888
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,4,1,1000,259525215,259.525215
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,5,1,1000,74685351,74.685351
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,6,1,1000,15539,0.015538999999999999
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,7,1,1000,172733222,172.733222
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,8,2,1000,79506387,79.506387
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,9,2,1000,257220609,257.220609
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,10,2,1000,175296201,175.296201
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,11,2,1000,15270,0.015269999999999999
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,12,3,1000,74582925,74.582925
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,13,3,1000,166013696,166.013696
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,14,3,1000,15169,0.015169
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,15,3,1000,243144742,243.144742
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,16,4,1000,253181645,253.181645
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,17,4,1000,14678,0.014678
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,18,4,1000,175645978,175.645978
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,19,4,1000,78417640,78.41764
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,20,5,1000,176130422,176.13042199999998
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,21,5,1000,77054610,77.05461
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,22,5,1000,16311,0.016311
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,23,5,1000,258891917,258.891917
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,24,6,1000,263056731,263.056731
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,25,6,1000,14628,0.014628
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,26,6,1000,72543015,72.543015
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,27,6,1000,185281606,185.281606
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,28,7,1000,15209,0.015209
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,29,7,1000,73106920,73.10692
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,30,7,1000,247383867,247.383867
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,31,7,1000,167911265,167.91126500000001
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,32,8,1000,71295415,71.29541499999999
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,33,8,1000,173429730,173.42973
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,34,8,1000,254697326,254.697326
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,35,8,1000,15079,0.015079
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,36,9,1000,74981787,74.981787
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,37,9,1000,14698,0.014698000000000001
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,38,9,1000,179570153,179.570153
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,39,9,1000,262928346,262.92834600000003
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,40,10,1000,259776023,259.776023
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,41,10,1000,14788,0.014788
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,42,10,1000,173787273,173.787273
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,43,10,1000,72969588,72.969588
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,44,11,1000,15289,0.015289
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,45,11,1000,244606389,244.606389
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,46,11,1000,159671669,159.671669
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,47,11,1000,73257888,73.25788800000001
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,48,12,1000,73324545,73.324545
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,49,12,1000,173543568,173.543568
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,50,12,1000,19668,0.019667999999999998
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,51,12,1000,256725845,256.725845
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,52,13,1000,260596568,260.596568
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,53,13,1000,15440,0.015439999999999999
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,54,13,1000,76224517,76.224517
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,55,13,1000,173446553,173.44655300000002
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,56,14,1000,175284528,175.284528
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,57,14,1000,264571249,264.571249
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,58,14,1000,76449937,76.449937
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,59,14,1000,16401,0.016401
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,60,15,1000,253046277,253.046277
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,61,15,1000,74557867,74.557867
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,62,15,1000,16101,0.016101
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,63,15,1000,175230195,175.230195
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,64,16,1000,16181,0.016181
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,65,16,1000,181105160,181.10516
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,66,16,1000,269765246,269.765246
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,67,16,1000,77403095,77.40309500000001
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,68,17,1000,258460384,258.460384
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,69,17,1000,15019,0.015019
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,70,17,1000,77302583,77.302583
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,71,17,1000,178473481,178.473481
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,72,18,1000,77344452,77.344452
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,73,18,1000,15299,0.015299
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,74,18,1000,183811011,183.811011
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,75,18,1000,269715912,269.715912
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,76,19,1000,72385494,72.38549400000001
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,77,19,1000,14678,0.014678
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,78,19,1000,168012057,168.012057
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,79,19,1000,251378045,251.37804500000001
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,80,20,1000,14638,0.014638
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,81,20,1000,74826961,74.826961
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,82,20,1000,185883614,185.883614
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,83,20,1000,265277556,265.277556
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,84,21,1000,72217073,72.217073
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,85,21,1000,263930507,263.930507
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,86,21,1000,170013534,170.01353400000002
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,87,21,1000,15189,0.015189
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,88,22,1000,14077,0.014077
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,89,22,1000,258734556,258.734556
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,90,22,1000,176579989,176.579989
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,91,22,1000,74339320,74.33932
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,92,23,1000,169868108,169.868108
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,93,23,1000,252468705,252.468705
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,94,23,1000,77513215,77.513215
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,95,23,1000,15259,0.015259
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,96,24,1000,14157,0.014157
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,97,24,1000,75089311,75.089311
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,98,24,1000,263225011,263.225011
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,99,24,1000,177615164,177.615164
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,100,25,1000,174264343,174.264343
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,101,25,1000,17684,0.017684000000000002
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,102,25,1000,75972516,75.972516
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,103,25,1000,265809711,265.809711
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,104,26,1000,278238728,278.238728
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,105,26,1000,180551063,180.551063
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,106,26,1000,79577472,79.577472
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,107,26,1000,18425,0.018425
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,108,27,1000,163055102,163.055102
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,109,27,1000,74587985,74.587985
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,110,27,1000,17935,0.017935
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,111,27,1000,266167754,266.167754
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,112,28,1000,15399,0.015399
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,113,28,1000,178413437,178.41343700000002
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,114,28,1000,81977169,81.97716899999999
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,115,28,1000,280576366,280.576366
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,base,116,29,1000,75621667,75.621667
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,native_logic,117,29,1000,17423,0.017422999999999998
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,wrapped,118,29,1000,276487448,276.487448
RobotNavigationConstSpeedCatch-v0,TD3,almost_open,critic,119,29,1000,183661226,183.661226
